store;ean;price;retail_price;quantity;product_number;product_name;article_number;article_color;article_size;store_article_location
1;8430115551661;29.9;34.9;1;
1;8430115551678;29.9;34.9;1;
1;8430115551685;29.9;34.9;1;
1;8430115551692;29.9;34.9;1;
1;8430115551708;29.9;34.9;1;
1;8430115551715;29.9;34.9;1;
1;8430115548890;29.9;34.9;1;
1;8430115548906;29.9;34.9;1;
1;8430115548913;29.9;34.9;1;
1;8430115548920;29.9;34.9;1;
1;8430115548937;29.9;34.9;1;
1;8430115548944;29.9;34.9;1;
